QUOTE_UNIXTIME;QUOTE_READTIME;QUOTE_DATE;QUOTE_TIME_HOURS;UNDERLYING_LAST;EXPIRE_DATE;EXPIRE_UNIX;DTE;C_DELTA;C_GAMMA;C_VEGA;C_THETA;C_RHO;C_IV;C_VOLUME;C_LAST;C_SIZE;C_BID;C_ASK;STRIKE;P_BID;P_ASK;P_SIZE;P_LAST;P_DELTA;P_GAMMA;P_VEGA;P_THETA;P_RHO;P_IV;P_VOLUME;STRIKE_DISTANCE;STRIKE_DISTANCE_PCT;CallPutParityCriterion;C_MID;P_MID;C_BIDASKSPREAD;P_BIDASKSPREAD;YTE;calc;volume;Forward;LogMoneyness;FwdPct;LogMoneyFwdPct
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-18;1547845200;16.27;0,00245;0.00001;0,03508;-0,0294;0,00185;0,32202;19;0.05; 0 x 49;0;0.2;3025;548;560.89; 49 x 49;309.6;-0,99641;0.00009;0,05474;-0,10991;-1,4046;0,34152;12;553.2;0.22;1.000365289;0.1;554.445;0.2;12.89;0.044575342;2470.857422;31;2470.857423;0.087877693;3878.20513;-0.107905398
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-18;1547845200;16.27;0,91225;0,00083;0,82945;-0,74178;0,54287;0,32138;6;160.19; 49 x 49;224.09;230.59;2250;8.19;8.9; 49 x 49;5.26;-0,096;0,00097;0,91118;-0,91558;-0,11532;0,34269;2;221.8;0.09;1.001317778;227.34;8.545;6.5;0.71;0.044575342;2468.507056;8;2468.507056;-0.040251855;2472.52747;-0.040958607
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-18;1547845200;16.27;0,00147;0.00002;0,03334;-0,02869;0,00243;0,334;5;0.05; 0 x 49;0;0.19;3050;572.9;585.9; 49 x 49;301.92;-0,99708;0.00005;0,04237;-0,09799;-1,41674;0,34391;2;578.2;0.23;1.00034918;0.095;579.4;0.19;13;0.044575342;2470.897211;7;2470.897212;0.09144516;3961.03896;-0.113509275
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-18;1547845200;16.27;0,00198;-0.00001;0,03049;-0,03006;0,00212;0,37828;68;0.06; 0 x 49;0;0.21;3145;667.79;680.8; 49 x 49;396.13;-0,99926;0.00006;0,01354;-0,07145;-1,46292;0,34621;10;673.2;0.27;1.000302067;0.105;674.295;0.21;13.01;0.044575342;2471.013589;78;2471.013588;0.104745516;4308.21918;-0.13667714
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-18;1547845200;16.27;0,00134;0.00004;0,03071;-0,02927;0,00233;0,38056;10;0.1; 0 x 49;0;0.2;3150;672.8;685.8; 49 x 49;401.08;-0,99872;-0.00001;0,01315;-0,07175;-1,46505;0,34848;10;678.2;0.27;1.000304762;0.1;679.3;0.2;13;0.044575342;2471.006931;20;2471.006931;0.10543659;4315.06849;-0.13667714
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-18;1547845200;16.27;0,00214;0.00003;0,03187;-0,02997;0,00255;0,3553;6;0.41; 0 x 49;0;0.2;3095;617.9;630.8; 49 x 49;450.8;-0,99814;-0.00001;0,02839;-0,08527;-1,43855;0,34943;4;623.2;0.25;1.000326333;0.1;624.35;0.2;12.9;0.044575342;2470.953647;10;2470.953646;0.097796055;4126.66667;-0.124938737
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-18;1547845200;16.27;0,93307;0,0005;0,65313;-0,60824;0,39743;0,33575;9;504.93; 49 x 49;261.49;268.3;2210;5.8;6.4; 49 x 49;8.85;-0,07;0,00071;0,71411;-0,74668;-0,08287;0,3594;35;261.8;0.11;1.001341629;264.895;6.1;6.81;0.6;0.044575342;2468.448258;44;2468.448258;-0.048031755;2483.14607;-0.050609994
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,0468;0,00083;0,58018;-0,25802;0,06445;0,19524;3;7.2; 143 x 143;1.95;2.4;2675;201.49;213.7; 1 x 1;207;-0,94464;0,00086;0,65127;-0,38413;-1,46294;0,20417;2;203.2;0.08;1.000814953;2.175;207.595;0.45;12.21;0.055534247;2469.747271;5;2469.747272;0.034671272;2907.6087;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,05589;0,00096;0,66937;-0,3007;0,07774;0,19564;7;8.3; 132 x 137;2.45;2.95;2665;192.2;204.4; 1 x 1;268.68;-0,93352;0,00106;0,75477;-0,43773;-1,44146;0,20608;10;193.2;0.08;1.000885553;2.7;198.3;0.5;12.2;0.055534247;2469.573061;17;2469.573062;0.033075334;2896.73913;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,07838;0,0012;0,8689;-0,39576;0,10847;0,19779;95;5.7; 113 x 113;3.7;4.39;2645;173.6;185.7; 1 x 1;116.2;-0,91271;0,00125;0,93553;-0,52485;-1,39982;0,20614;1;173.2;0.07;1.00089414;4.045;179.65;0.69;12.1;0.055534247;2469.551875;96;2469.551875;0.029807523;2844.08602;-0.031517051
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,04232;0,00076;0,54245;-0,24012;0,05918;0,19508;6;5.2; 152 x 157;1.75;2.2;2680;206.49;218.6; 1 x 1;123.4;-0,94621;0,00093;0,63699;-0,38144;-1,46748;0,2073;1;208.2;0.08;1.000869403;1.975;212.545;0.45;12.11;0.055534247;2469.612911;7;2469.612911;0.035505907;2913.04348;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,03606;0,00065;0,47614;-0,2115;0,05094;0,19563;14;6; 168 x 172;1.45;1.85;2690;216.2;228.3; 1 x 1;199.2;-0,95213;0,00082;0,58207;-0,35792;-1,48132;0,20943;2;218.2;0.09;1.000877323;1.65;222.25;0.4;12.1;0.055534247;2469.593368;16;2469.593369;0.03712683;2956.04396;-0.040958608
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,02609;0,0005;0,36039;-0,15899;0,03647;0,1962;26;4.25; 200 x 200;0.95;1.3;2710;235.6;247.71; 1 x 1;206.25;-0,96296;0,00061;0,47012;-0,30603;-1,50824;0,21241;3;238.2;0.1;1.000845018;1.125;241.655;0.35;12.11;0.055534247;2469.673081;29;2469.673082;0.040329823;3011.11111;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,20144;0,0022;1,66769;-0,82159;0,27635;0,21056;5;20.97; 48 x 48;13.1;14.3;2580;118.01;129.9; 1 x 1;202.2;-0,79538;0,00225;1,67718;-0,91424;-1,20194;0,21313;2;108.2;0.04;1.000781008;13.7;123.955;1.2;11.89;0.055534247;2469.831043;7;2469.831042;0.018952461;2687.5;-0.017728767
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,2261;0,00235;1,7863;-0,89205;0,31059;0,21317;20;21.25; 43 x 42;15.5;16.79;2570;112.9;120.59; 1 x 1;193.7;-0,76857;0,00241;1,8032;-0,99739;-1,15923;0,2167;3;98.2;0.04;1.000918288;16.145;116.745;1.29;7.69;0.055534247;2469.492295;23;2469.492295;0.017325448;2677.08333;-0.017728766
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,01937;0,00041;0,27656;-0,12257;0,02615;0,19838;15;3.17; 228 x 256;0.65;0.94;2730;252.2;270.4; 1 x 1;235.75;-0,97024;0,00053;0,39389;-0,27297;-1,52947;0,21711;3;258.2;0.1;1.00082967;0.795;261.3;0.29;18.2;0.055534247;2469.710954;18;2469.710955;0.043516519;3033.33333;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,26683;0,00255;1,94963;-0,9951;0,36375;0,21732;7;16.3; 35 x 35;19.7;21.1;2555;102.2;109.8; 1 x 1;106.38;-0,7286;0,00258;1,96095;-1,09629;-1,09665;0,22075;1;83.2;0.03;1.000923679;20.4;106;1.4;7.6;0.055534247;2469.478994;8;2469.478994;0.014785568;2634.02062;-0.013228266
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,29472;0,00262;2,04565;-1,05889;0,40062;0,22077;3;43.8; 31 x 31;22.9;24.4;2545;95.4;102.7; 1 x 1;148.55;-0,70172;0,00265;2,0509;-1,15319;-1,05513;0,22336;1;73.2;0.03;1.000848723;23.65;99.05;1.5;7.3;0.055534247;2469.663939;4;2469.663939;0.013049926;2623.71134;-0.013228266
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,45531;0,00285;2,34802;-1,30433;0,60236;0,2364;11;71.78; 1 x 1;42.9;50.61;2490;63.59;71.31; 1 x 1;63.35;-0,54354;0,00282;2,3481;-1,40176;-0,81164;0,23972;1;18.2;0.01;1.000985944;46.755;67.45;7.71;7.72;0.055534247;2469.325384;12;2469.325383;0.003621026;2515.15152;-0.004364806
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,49816;0,00275;2,36341;-1,33748;0,65263;0,24185;10;81.03; 1 x 1;50.9;58.5;2475;56.7;64.3; 1 x 1;73.56;-0,50092;0,00272;2,36325;-1,43665;-0,7476;0,24556;1;3.2;0;1.001034343;54.7;60.5;7.6;7.6;0.055534247;2469.205993;11;2469.205994;0.001017881;2475;0
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,52564;0,00274;2,35782;-1,35219;0,68505;0,24449;2;81.1; 1 x 1;56.6;64.2;2465;52.7;60.3; 1 x 1;58.45;-0,47373;0,00263;2,35841;-1,45855;-0,70633;0,25041;2;6.8;0;1.001160243;60.4;56.5;7.6;7.6;0.055534247;2468.89548;4;2468.895481;-0.000685781;2465;0
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,53953;0,0027;2,35135;-1,36026;0,69914;0,24703;1;32.75; 1 x 1;59.9;67.1;2460;50.5;58.21; 1 x 1;52.21;-0,46085;0,0027;2,35159;-1,46065;-0,68541;0,2514;1;11.8;0.01;1.001063008;63.5;54.355;7.2;7.71;0.055534247;2469.135289;2;2469.135289;-0.001609779;2484.84848;-0.004364805
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,00529;0,00015;0,08798;-0,04076;0,00736;0,21552;1;0.7; 267 x 259;0.09;0.3;2825;346.71;364.89; 1 x 1;311.72;-0,9822;0,00025;0,24968;-0,2247;-1,6009;0,25999;2;353.2;0.14;1.000837168;0.195;355.8;0.21;18.18;0.055534247;2469.692452;3;2469.692453;0.058375578;3284.88372;-0.065501549
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,00411;0,00013;0,06741;-0,03187;0,00524;0,22094;1;1.28; 253 x 259;0.05;0.25;2850;371.69;389.8; 1 x 1;441.6;-0,98363;0,00025;0,23114;-0,22027;-1,61736;0,27254;1;378.2;0.15;1.000826316;0.15;380.745;0.2;18.11;0.055534247;2469.719232;2;2469.719231;0.062197277;3352.94118;-0.070581075
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,75367;0,00191;1,86388;-1,19296;0,86648;0,27891;16;85.7; 1 x 1;124.19;136.3;2365;25.3;26.9; 28 x 28;80.13;-0,25052;0,00193;1,8847;-1,30422;-0,37102;0,2842;1;106.8;0.04;1.001105708;130.245;26.1;12.11;1.6;0.055534247;2469.029973;17;2469.029974;-0.018695217;2463.54167;-0.017728768
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,76331;0,00185;1,82337;-1,16413;0,86917;0,2787;8;113.2; 1 x 1;127.9;140.01;2360;24.29;25.9; 29 x 29;24.6;-0,24184;0,00188;1,85023;-1,28671;-0,35887;0,28603;13;111.8;0.05;1.001228814;133.955;25.095;12.11;1.61;0.055534247;2468.726396;21;2468.726394;-0.019560957;2484.21053;-0.022276395
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-22;1548190800;20.27;0,79576;0,00167;1,6766;-1,09367;0,86841;0,28553;7;119.8; 1 x 1;144.6;156.3;2340;20.6;22.1; 33 x 33;22.2;-0,21037;0,00163;1,70789;-1,21233;-0,31094;0,2924;12;131.8;0.05;1.001136752;150.45;21.35;11.7;1.5;0.055534247;2468.953412;19;2468.953412;-0.023297038;2463.15789;-0.022276394
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,01463;0,00031;0,23037;-0,09755;0,02127;0,19933;3;2.05; 246 x 243;0.5;0.74;2750;271.79;289.19; 1 x 1;263.76;-0,98448;0,00035;0,22639;-0,17101;-1,63514;0,19846;2;278.2;0.11;1.000592727;0.62;280.49;0.24;17.4;0.058273973;2470.295788;5;2470.295789;0.046583736;3089.88764;-0.050609993
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,00752;0,00017;0,12554;-0,05471;0,01045;0,20771;1;1; 259 x 259;0.21;0.39;2800;321.4;338.79; 1 x 1;312.53;-0,994;0,00017;0,10019;-0,11707;-1,67756;0,2003;2;328.2;0.13;1.000555357;0.3;330.095;0.18;17.39;0.058273973;2470.388052;3;2470.388053;0.054392853;3218.3908;-0.060480747
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,01053;0,00018;0,16845;-0,07157;0,01509;0,20265;30;3.96; 267 x 265;0.3;0.55;2775;296.6;313.99; 1 x 1;287.83;-0,98905;0,00026;0,16585;-0,1456;-1,65685;0,20304;2;303.2;0.12;1.000587387;0.425;305.295;0.25;17.39;0.058273973;2470.308972;32;2470.308973;0.050511712;3153.40909;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,13155;0,00173;1,29639;-0,58461;0,18997;0,20294;6;19.1; 80 x 78;7.5;8.39;2615;147.09;159.2; 1 x 1;91.2;-0,86473;0,00175;1,31313;-0,67601;-1,37986;0,20584;2;143.2;0.06;1.000749522;7.945;153.145;0.89;12.11;0.058273973;2469.908749;8;2469.908749;0.024790785;2781.91489;-0.026872146
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,28597;0,00255;2,06469;-1,01624;0,40816;0,2196;5;43.58; 32 x 32;22.4;23.9;2550;99.8;107; 1 x 1;179.99;-0,71158;0,00251;2,06905;-1,1015;-1,12111;0,22138;3;78.2;0.03;1.000788235;23.15;103.4;1.5;7.2;0.058273973;2469.813206;8;2469.813207;0.013876072;2628.86598;-0.013228266
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,31457;0,0026;2,1529;-1,07484;0,44651;0,22282;12;28; 29 x 29;25.81;27.4;2540;92.1;100.81; 1 x 1;84.5;-0,68512;0,00258;2,15088;-1,14772;-1,07796;0,22253;3;68.2;0.03;1.000633858;26.605;96.455;1.59;8.71;0.058273973;2470.194247;15;2470.194248;0.012102611;2618.5567;-0.013228266
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,34249;0,00271;2,22992;-1,1298;0,48455;0,22572;1;54.55; 25 x 26;26.91;33.9;2530;87.01;94.6; 1 x 1;85.95;-0,65529;0,00266;2,23309;-1,21738;-1,02943;0,22795;1;58.2;0.02;1.000853755;30.405;90.805;6.99;7.59;0.058273973;2469.651523;2;2469.651523;0.010484844;2581.63265;-0.008773924
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,44262;0,00271;2,39407;-1,27076;0,61553;0,23644;12;23.1; 1 x 1;42.09;49.8;2495;67.7;75.3; 1 x 1;111.8;-0,55584;0,00276;2,39439;-1,36034;-0,87073;0,23963;22;23.2;0.01;1.000927856;45.945;71.5;7.71;7.6;0.058273973;2469.468689;34;2469.468689;0.004467026;2520.20202;-0.004364805
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,47106;0,00273;2,41227;-1,293;0,6505;0,23962;1;29.18; 1 x 1;47.11;54.7;2485;62.9;70.61; 1 x 1;139.7;-0,52747;0,00274;2,41215;-1,38872;-0,82617;0,24343;1;13.2;0.01;1.001050302;50.905;66.755;7.59;7.71;0.058273973;2469.16663;2;2469.166629;0.002775994;2510.10101;-0.004364805
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,48523;0,00277;2,41733;-1,30408;0,66736;0,24086;13;47.4; 1 x 1;49.8;57.41;2480;60.6;68.21; 1 x 1;106.55;-0,5144;0,00265;2,41656;-1,3988;-0,80394;0,24532;1;8.2;0;1.001032258;53.605;64.405;7.61;7.61;0.058273973;2469.211137;14;2469.211137;0.001893454;2480;0
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,49905;0,0027;2,41837;-1,3138;0,68454;0,24301;1;35.85; 1 x 1;52.6;60.1;2475;58.2;65.71; 1 x 1;129.49;-0,50053;0,00264;2,41822;-1,40365;-0,78291;0,2461;2;3.2;0;1.000955556;56.35;61.955;7.5;7.51;0.058273973;2469.400351;3;2469.40035;0.000983698;2475;0
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,51267;0,00268;2,41779;-1,32716;0,70025;0,24548;18;52.4; 1 x 1;55.6;63.2;2470;56.2;63.8; 1 x 1;123.08;-0,48681;0,00268;2,41698;-1,41664;-0,7614;0,24887;7;1.8;0;1.000955466;59.4;60;7.6;7.6;0.058273973;2469.400573;25;2469.400572;0.000105409;2470;0
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,52615;0,00269;2,41283;-1,33337;0,71593;0,24664;1;39.8; 1 x 1;58.5;66.11;2465;54.09;61.7; 1 x 1;112.6;-0,47361;0,00263;2,41384;-1,42316;-0,7405;0,24979;1;6.8;0;1.000953347;62.305;57.895;7.61;7.61;0.058273973;2469.4058;2;2469.405799;-0.00077554;2465;0
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,55192;0,00265;2,39717;-1,34139;0,74601;0,25071;10;50.84; 1 x 1;64.5;72.1;2455;50.1;57.69; 1 x 1;73.71;-0,44815;0,00253;2,39847;-1,43209;-0,69973;0,25334;1;16.8;0.01;1.000959267;68.3;53.895;7.6;7.59;0.058273973;2469.391195;11;2469.391195;-0.002538399;2479.79798;-0.004364805
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,578;0,00258;2,37183;-1,3414;0,77387;0,25391;3;57.6; 1 x 1;70.6;78.19;2445;46.2;53.8; 1 x 1;86.05;-0,42332;0,00248;2,37398;-1,43116;-0,65932;0,25625;6;26.8;0.01;1.00096728;74.395;50;7.59;7.6;0.058273973;2469.371426;9;2469.371426;-0.004307555;2469.69697;-0.004364805
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,59053;0,00247;2,35581;-1,34188;0,78636;0,25532;2;60.15; 1 x 1;73.9;81.5;2440;44.39;51.99; 1 x 1;76.82;-0,41049;0,00246;2,35823;-1,43063;-0,64035;0,25859;2;31.8;0.01;1.000922131;77.7;48.19;7.6;7.6;0.058273973;2469.482813;4;2469.482813;-0.005216182;2464.64646;-0.004364805
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,60175;0,00248;2,33837;-1,3409;0,79913;0,25693;23;77.85; 1 x 1;77.2;84.81;2435;42.69;50.3; 1 x 1;68.85;-0,39869;0,00247;2,34092;-1,42999;-0,62136;0,25998;23;36.8;0.02;1.000924025;81.005;46.495;7.61;7.61;0.058273973;2469.478141;46;2469.47814;-0.006106221;2484.69388;-0.008773925
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,61432;0,00243;2,3172;-1,33091;0,81089;0,25777;2;65.7; 1 x 1;80.2;87.91;2430;41.2;48.7; 1 x 25;72.62;-0,38665;0,00239;2,32092;-1,42967;-0,60355;0,2621;2;41.8;0.02;1.001092593;84.055;44.95;7.71;7.5;0.058273973;2469.062321;4;2469.06232;-0.006925778;2479.59184;-0.008773925
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,72104;0,00199;2,03485;-1,23238;0,89311;0,27439;1;76.7; 1 x 1;113.99;126.09;2380;27.2;33.8; 25 x 25;32.9;-0,28084;0,00196;2,04512;-1,32331;-0,43739;0,27783;12;91.8;0.04;1.000932773;120.04;30.5;12.1;6.6;0.058273973;2469.456557;13;2469.456558;-0.016024434;2479.16667;-0.017728768
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,73975;0,00192;1,96632;-1,20297;0,90097;0,27773;4;119.65; 1 x 1;122;133.6;2370;25.1;31.39; 25 x 25;59.1;-0,26316;0,00192;1,97907;-1,29458;-0,40849;0,28196;18;101.8;0.04;1.00093038;127.8;28.245;11.6;6.29;0.058273973;2469.462462;22;2469.462462;-0.017854083;2468.75;-0.017728767
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-23;1548277200;21.27;0,84363;0,00126;1,44377;-0,93036;0,87586;0,29856;2;131.6; 1 x 1;179.5;191.6;2300;15.81;17.09; 42 x 42;24.05;-0,16144;0,00128;1,48721;-1,04858;-0,25097;0,30689;1;171.8;0.07;1.001156522;185.55;16.45;12.1;1.28;0.058273973;2468.904658;3;2468.904657;-0.030776483;2473.11828;-0.031517052
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,01174;0,00023;0,19443;-0,07594;0,01894;0,20089;16;0.81; 276 x 276;0.4;0.6;2780;302.5;315.6; 25 x 25;392.97;-1;0;12,87275;0;0;-0.00004;7;308.2;0.13;1.000111511;0.5;309.05;0.2;13.1;0.063753425;2471.484403;23;2471.484402;0.051086922;3195.4023;-0.060480748
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00246;0.00004;0,04983;-0,01999;0,00373;0,21832;2;0.75; 0 x 297;0;0.2;2895;417;430.1; 25 x 25;281.65;-1;0;12,86506;0;0;-0.00001;45;423.2;0.17;1.000072539;0.1;423.55;0.2;13.1;0.063753425;2471.580714;47;2471.580714;0.06867377;3487.95181;-0.080921908
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00641;0,00014;0,10896;-0,04373;0,00955;0,20819;10;0.3; 295 x 294;0.15;0.34;2830;352.21;365.3; 25 x 25;466.42;-1;0;12,86875;0;0;0,0001;2;358.2;0.15;1.000095406;0.245;358.755;0.19;13.09;0.063753425;2471.524201;12;2471.524202;0.058821568;3329.41176;-0.070581074
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00679;0,00016;0,12628;-0,05062;0,01088;0,20845;19;0.95; 276 x 349;0.21;0.4;2820;342.3;355.4; 25 x 25;97.25;-0,99909;0;0;-0,05337;-1,85289;0,00023;3;348.2;0.14;1.000108156;0.305;348.85;0.19;13.1;0.063753425;2471.492693;22;2471.492693;0.057289778;3279.06977;-0.065501549
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00499;0,00014;0,08968;-0,03689;0,00734;0,21325;54;0.7; 283 x 338;0.1;0.3;2850;372.2;385.3; 25 x 25;374.25;-1;0;12,86739;0;0;0,00026;4;378.2;0.15;1.000108772;0.2;378.75;0.2;13.1;0.063753425;2471.491171;58;2471.491171;0.061885797;3352.94118;-0.070581075
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00354;0.00008;0,06969;-0,0289;0,0056;0,21574;2;0.25; 329 x 338;0.05;0.26;2870;392.11;405.2; 25 x 25;221.19;-0,9995;0;0;-0,05392;-1,88595;0,0005;14;398.2;0.16;1.000090592;0.155;398.655;0.21;13.09;0.063753425;2471.536098;16;2471.536099;0.064914939;3416.66667;-0.075720714
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00242;0.00001;0,04821;-0,02015;0,00338;0,22421;10;2; 0 x 409;0;0.2;2910;432;445.1; 25 x 25;249.25;-1;0;12,86419;0;0;0,0005;12;438.2;0.18;1.000072165;0.1;438.55;0.2;13.1;0.063753425;2471.581638;22;2471.581638;0.070918029;3548.78049;-0.086186148
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,0154;0,00031;0,24782;-0,09591;0,02494;0,19744;54;2.63; 313 x 258;0.55;0.8;2760;282.7;295.91; 25 x 25;362.58;-1;0;12,87365;0;0;0,00051;2;288.2;0.12;1.000141304;0.675;289.305;0.25;13.21;0.063753425;2471.410779;56;2471.41078;0.047964145;3136.36364;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,01671;0,00034;0,26887;-0,10467;0,02685;0,19793;1;0.68; 319 x 329;0.6;0.9;2755;277.79;290.9; 25 x 25;266.19;-1;0;12,87408;0;0;0,00053;3;283.2;0.12;1.000128857;0.75;284.345;0.3;13.11;0.063753425;2471.441538;4;2471.441537;0.047171262;3130.68182;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00353;0,00013;0,07064;-0,02851;0,00596;0,2132;11;0.85; 378 x 276;0.05;0.25;2865;387.1;400.2; 25 x 25;216.51;-0,99983;0;0;-0,05348;-1,88217;0,00067;14;393.2;0.16;1.00009075;0.15;393.65;0.2;13.1;0.063753425;2471.535707;25;2471.535708;0.064157737;3410.71429;-0.075720714
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,01406;0,00024;0,2329;-0,09084;0,02303;0,19814;4;2.63; 311 x 262;0.5;0.75;2765;287.7;300.8; 25 x 25;293.7;-1;0;12,87332;0;0;0,00069;5;293.2;0.12;1.000139241;0.625;294.25;0.25;13.1;0.063753425;2471.415879;9;2471.415878;0.048749303;3142.04545;-0.055517327
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-01-25;1548450000;23.27;0,00766;0,00015;0,13657;-0,05451;0,01244;0,20493;472;1.24; 402 x 352;0.2;0.45;2810;332.3;345.4; 25 x 25;384.1;-0,99939;0;0;-0,05347;-1,84659;0,00072;1;338.2;0.14;1.000101423;0.325;338.85;0.25;13.1;0.063753425;2471.509331;473;2471.509332;0.055744065;3267.44186;-0.065501549
